abbey 's soccer game	abby playing game goal from
three legged race .	oli dad spend worry knew
stranded in the snow .	carly husband late started home
starting a family	wife wanted pray expecting daughter
park	week excited empty wandering statue
jason from crystal lake	jason summer day ran sad
the fur	week pelt skin subject video
the fight	luke principal office fate stared
nerdy dan	dan intricacies code excited thought
new muffler	jake car mechanic muffler part
the spelling bee .	friends prize made messed round
applications .	apps learned adults settings things
broken clock	time clock decided store perfectly
computer problems	restaurant computer laptop box computer
denise 's egg fiasco	children candy whining drive end
promotion	wanted showed started finally promotion
the dishonest car salesman	car day guy money mechanic
jenny visits arizona	jenny decides arizona flight trip
hair cut	today hairdresser assured gave haircut
missing cat	cat house cried leg rubbed
new pajamas	ellen trip sale pair wore
andy learns to drive	drive parents age trip gear
bath	amy dry unhappy decided skin
lost thought	toll phone attention continued drive
raining at pick up .	kids parents cover hail kids
pedro got fired	building running meet office heads
no idea	jay bring ideas suggestions found
benedict 's lottery ticket	extra buy money charity felt
the cake	make birthday recipe worked expected
enrique stops eating meat	enrique hamburgers unhealthy decides feels
a jellyfish sting .	miranda water leg felt shore
trainer and the trainee	meagan week noticed offered agreed
whistling	whistle wanted learn learned whistle
the championship match	experienced tough fight trash won
no juice	stay phone charger order telephone
marathon	marathon woke trained race snowstorm
40th birthday	chipped cake motorcycle sang wished
goal !	armful floor pretended kicked landed
the meditation room	home decorating blooms windows jane
meeting a goal	issue day months day months
canberra	australia rented bicycle town biked
missed the sheet	bed dry chad found stain
volume too high	album home turned headphones volume
super mario	rob played determined beat bragged
acne	brooke esteem hated mom time
shells	nya decided shell shells happy
murky waters	afraid lake bit leg screamed
quit	wife friday happy quit business
deep sea fishing	loved excited fish swells bathroom
lost	girl looked police called happy
curse in disguise	sarah month science journal funding
the heirloom sale .	needed valued heirloom lot paid
dog bite	liz dog leash dogs afraid
college	jane night morning late grade
slithered surprise	family cabin noticed inspect day
green hair	dye gloves rinsed green jorie
the spilled drink mix .	alexander noticed pockets spilled liquid
orange seed	supermarket mom backyard seeds sprouted
you little nuisance !	porch paws creature shriek darkness
employee	joe open happy joe he
suprise	job wife restaurant retirement grateful
the world	world transportation abandoned day world
video games	bobby tired day play told
drawing conclusions	lonnie drawings companies frustrated newspaper
new neighbors	door secretive play mother father
errands	things ran thought relax home
bad at math	math exam significantly year year
poor tina	tina arrived taste morning turns
headache	sally band garage music headache
tara finds a kitten	home inside washed eventually mother
same outfit	kelly show loved dismay katie
nurse	nurse enrolled hard studied graduated
falling like dominoes	wanted thought chess entered back
grandma 's pictures	mexico driving pictures shared house
pool	house excited day green looked
no gifts for christmas	hoping lot gifts afford year
no response .	approach nervous hours waited response
trying to buy a phone	fried store stood bothered leave
the sweater	store gift wanted sale excited
pizza	craving needed making dough forgotten
toy car	daughter aquarium bottom fish left
jacky and the orange	land jackie knew thing convinced
police	betty talking thought truth embarrassed
shelly leaves	lived world crush block day
breastfeeding picture	breastfeeding facebook posting angry deactivated
howard 's first marathon	eighty year olds true hugs
good riddance	matthew triumph home arriving continued
still not there	waiting recess playground day school
pranks are fun	zombie dress internet store group
wasted food .	made dinner planned forgot remembered
job interview	sarah nervous prepared site interviewed
dave 's broken computer	dave computer working decided put
door handle stuck	february car worked door close
on the smooth tip	drove cross window remain moment
burnt rice	cook pot stuck lot learning
harold 's shot	harold week game trailing made
hurt	broke leave room finally guy
green	green likes time ate made
sister 's proposal	james drove greeted taylor proposal
dip	chris dry staff dip make
hot shower	emma shower forget stayed forever
davis dances a jig	wanted day lesson dollar pleased
soccer	sport brother game explained ins
exercise	sit exercise night work lay
the fender bender	work street close car fashion
burning	arrived burning grabbed raced inch
spring	spring tree mother picked fun
the test	sean studying knew told bought
customer is always wrong	pete kari giving problem fix
salty cookies	friend jane cookie bite frowned
sound off	test phone sound asked ringing
friends	make spends joey find friend
new skills	driver license drive permit parents
penny	penny bed milk table eat
the embarrassing post .	emma accidentally rushed quickly one
luck charm	abel matter neck day explained
friends at the dog park	park ball owner break fight
bill 's big break	auditioned nervous results rushed cast
bar fight .	buddies girl break made left
talent	potential doctor timmy teacher advice
warm milk	night turned morning downstairs microwave
sickness	beth heard terrible sick nausea
basketball	basketball duel half fall advantage
bravery	brave weak firefighter fires naro
stan	rap fame growing stan now
pretty with makeup	angelina achieve natural lot commented
lit cigarette	cigarette trash walked fire burned
warehouse	warehouse bill coworkers promotion bill
fussy	cat today devoured leftover .
details	car realized forgotten wax bought
dunkirk	dunkirk souvenirs shopped gazed lake
hot chocolate	miles cold rushed house inside
a good sale .	store rack looked sale bunch
trees	made appointment part sara house
golf competition	friend boys golf blast winning
tom 's proposal	tom year dinner proposed sara
toothpaste	koree store minty mint hated
janice	numbed goodbyes call words invited
picnic trip	decided loved enjoy brought food
jimmy buys a new lamp	lamp accident sale found happy
sick	john sore throat worried learn
candy making	friends chocolate girls bags becky
pesticides	cucumbers spring crops pesticides sprayed
retirement	retiring enforced note bring found
bachelor uncle	visit fun uncle day made
gun range	shoot gun lessons practiced pro
feel like making love	dan cover tape selling dan
